label,file_size,number_of_sections,file_characteristics,imagebase,dll_characteristics,size_of_image,size_of_headers,size_of_code,Check_for_Debugger,contain_bitcoin_address,is_packed,ransomware_command_indicator,suspicious_technique_indicator,contain_monero_address,contain_onion_address,using_encryption_library,ransomware_string_indicator,suspicious_entropy_and_indicator,yara_match_count,unique_section_names,max_entropy,min_entropy,mean_entropy,max_section_size,min_section_size,mean_section_size,is_gui,imported_dll_count,imported_function_count,exported_function_count
ransomware,89171068,7,34,5368709120,49504,323584,1024,171008,1,0,0,0,0,0,0,0,0,1,3,3,7.872216551452975,1.8271683819747706,5.052209274149138,171008,512,41837.71428571428,1,5,126,0
ransomware,2245120,5,258,4194304,33088,2265088,1024,1644544,1,0,0,0,0,0,1,1,1,0,7,1,6.85641400471694,3.4644580649102426,5.497759912045571,1644544,512,448819.2,1,11,181,0
ransomware,2625175,8,34,5368709120,49504,524288,1024,288768,1,0,0,0,0,0,0,1,0,1,3,4,6.596650704309685,3.025278137091312,4.845580774390248,288768,512,55872.0,1,3,158,0
ransomware,2717633,8,34,5368709120,49504,524288,1024,288768,1,0,0,0,0,0,0,1,0,1,3,4,6.596650704309685,3.025278137091312,4.845580774390248,288768,512,55872.0,1,3,158,0
ransomware,141312,6,34,5368709120,33120,1458176,1024,70656,1,0,0,0,0,0,0,1,0,0,2,3,6.460789222154607,1.4905250264903345,4.51476526024594,70656,512,23381.333333333332,1,2,91,0
ransomware,298496,9,258,4194304,32768,82522112,1024,129536,1,0,0,0,0,0,0,1,0,0,5,5,6.632676376585753,0.0,3.0164341883280645,129536,1024,33052.444444444445,1,2,98,0
ransomware,298496,9,258,4194304,32768,82522112,1024,129536,1,0,0,0,0,0,0,1,0,0,5,5,6.632676376585753,0.0,3.0164341883280645,129536,1024,33052.444444444445,1,2,98,0
ransomware,80384,3,258,4194304,34112,106496,512,77824,1,1,0,0,1,0,0,1,0,0,6,0,6.092593626039911,0.10191042566270775,3.2974407545479636,77824,512,26624.0,1,1,1,0
ransomware,5295616,8,33166,4194304,0,110592,1024,29696,1,0,0,0,0,1,0,0,0,1,4,5,6.511672174892103,0.0,2.7229984731878623,29696,0,5056.0,1,10,85,0
ransomware,270848,8,34,5368709120,33120,303104,1024,173056,1,0,0,0,0,0,0,1,0,0,2,3,6.504287035275241,0.0,4.001443291445542,173056,0,33728.0,1,1,81,0
ransomware,15721026,7,34,5368709120,49504,368640,1024,173568,1,0,0,0,0,0,0,0,0,1,3,3,7.554978390832909,0.0,4.60225674225849,173568,512,47030.857142857145,1,5,144,0
ransomware,9728,3,258,4194304,34144,32768,512,5120,0,0,0,0,0,0,0,0,0,0,0,0,5.5061018386196245,0.08153941234324169,2.9107016484447175,5120,512,3072.0,1,1,1,0
ransomware,116248,9,559,4194304,0,151552,1024,73728,0,0,0,1,0,0,1,1,1,1,5,4,6.523871960040992,0.0,3.2957822183550998,73728,0,12800.0,0,10,150,0
ransomware,3085312,7,34,5368709120,33120,3121152,1024,2139648,1,0,0,0,0,0,1,1,1,0,5,3,6.807130032104763,2.79024928313574,4.9103183605502565,2139648,512,440612.5714285714,1,11,187,0
ransomware,2699776,3,546,4194304,33120,5406720,4096,2699264,0,0,0,0,0,0,0,0,0,1,1,3,7.888071146420948,0.0,3.0839651530776693,2698752,0,899754.6666666666,0,1,4,0
ransomware,2845184,10,9006,268435456,320,2879488,1024,1414144,1,0,0,1,1,1,1,1,1,0,12,4,6.897829471292023,0.0,3.3042030086854135,1414144,0,284416.0,0,19,205,1
ransomware,23552,5,258,4194304,33088,40960,1024,12800,1,0,0,0,0,0,0,1,0,0,4,1,6.121123009138218,2.7749970647167146,4.687715150986238,12800,512,4505.6,1,4,99,0
ransomware,148480,6,258,4194304,33088,163840,1024,99328,0,0,0,0,0,0,0,0,0,0,0,3,7.988427947006103,3.0389614741823974,5.811732250724433,97792,1536,24576.0,1,3,25,0
ransomware,1006080,5,258,4194304,49472,1028096,1024,743936,1,0,0,0,0,0,0,1,0,0,4,1,6.589194743031624,4.7176788329467545,5.560298367080028,743936,512,201011.2,0,2,139,0
ransomware,576637,3,258,4194304,33088,1667072,4096,573440,0,0,1,0,0,0,0,1,0,1,7,2,7.910113327560801,0.0,4.161929552651445,571392,0,190805.33333333334,0,5,8,0
ransomware,1159374,16,263,4194304,0,1122304,1024,84480,1,0,0,0,1,0,0,1,0,1,6,11,6.08877904424456,0.0,3.5184084408311262,877056,0,67776.0,0,2,97,0
ransomware,89600,3,258,4194304,34112,114688,512,87040,1,0,1,0,1,0,0,1,0,0,8,0,5.471832721253651,0.10191042566270775,3.342840249520849,87040,512,29696.0,1,1,1,0
ransomware,1298838,5,783,4194304,0,999424,1024,795648,1,1,0,0,0,0,0,1,0,1,4,2,6.5376662682459825,4.07140717094793,5.4490546349281175,795648,9216,195584.0,1,10,378,0
ransomware,2042368,5,258,4194304,33088,2060288,1024,1492480,1,0,0,0,0,0,0,1,0,0,4,1,6.848325094279411,3.8415253730578067,5.585557620091554,1492480,512,408268.8,0,18,186,0
ransomware,1075200,7,34,5368709120,33120,1105920,1024,832000,1,0,0,0,0,1,1,1,1,0,5,3,6.457580825369698,3.2881148206203528,5.133936072161278,832000,512,153453.7142857143,1,9,154,0
ransomware,56832,9,8750,1867776000,0,86016,1024,22528,0,0,0,0,0,0,0,1,0,1,2,5,6.445299119308994,0.0,3.659729918839602,22528,0,6200.888888888889,0,0,0,307
ransomware,3158528,9,814,4194304,320,3178496,1024,2097152,1,0,0,1,1,0,0,1,0,0,7,3,6.923708736818175,0.0,3.587216363046888,2097152,0,350833.77777777775,1,14,232,0
ransomware,683880,6,258,4194304,33088,897024,1024,46592,0,0,0,0,0,0,0,0,0,1,1,1,6.658762695132259,0.1380781856521067,4.11582963497474,603136,512,110506.66666666667,1,3,289,0
ransomware,185856,6,258,4194304,33088,208896,1024,128000,1,0,0,0,0,0,0,1,0,0,4,3,6.643472935108763,0.0,4.178408975776528,128000,512,30805.333333333332,0,9,144,0
ransomware,7724544,15,34,4194304,33120,8138752,1536,2416128,1,1,0,0,0,1,0,1,1,1,11,11,7.998102199012096,0.8556848540171443,5.608905704249147,2492928,512,514867.2,0,1,45,0
ransomware,16896,4,258,4194304,33088,32768,1024,8704,1,0,0,0,0,0,0,1,0,0,4,1,6.075674822837327,3.932484382995548,5.114823828701782,8704,1024,3968.0,0,16,96,0
ransomware,2170368,5,34,5368709120,33120,2191360,1024,1605632,1,0,0,0,0,0,0,1,0,0,3,2,6.321068122018723,1.8215193598757162,4.90060295525046,1605632,3584,433868.8,0,10,146,0
ransomware,72704,3,258,4194304,34112,86016,1024,67584,0,0,0,0,0,0,0,0,0,1,1,0,7.669561991280091,5.364301991756387,6.525687636002089,67584,1024,23893.333333333332,1,0,0,0
ransomware,2487744,6,258,4194304,49472,503808,1024,156160,1,0,0,0,0,0,0,1,0,1,5,2,6.692497230174669,3.03025183240415,5.372217643626172,156160,512,45056.0,1,2,134,0
ransomware,441856,5,290,4194304,34112,647168,1024,14336,1,1,1,0,0,0,0,1,1,0,7,2,7.212150276892187,0.0,1.9503194609564425,272384,0,88166.4,0,1,1,0
ransomware,428552,5,258,4194304,33088,442368,1024,335872,1,0,0,0,0,0,0,1,0,1,5,1,6.59423902607908,4.7122981932940915,5.7035773053698255,335872,512,83558.4,1,11,183,0
ransomware,1421824,11,558,5368709120,352,1454080,1024,1096192,1,0,0,0,1,0,0,1,0,0,8,4,6.161535173041679,0.0,3.608304835296551,1096192,0,129163.63636363637,0,7,216,0
ransomware,1475584,6,34,5368709120,33120,1495040,1024,1086464,1,0,0,0,0,0,1,1,1,0,6,3,6.0563135262858845,2.180411331602892,4.573722513281877,1086464,512,245760.0,0,4,123,0
ransomware,155136,5,290,4194304,34112,188416,1024,76800,1,0,1,0,0,0,0,0,0,0,2,2,7.996179069134995,0.09800417566270775,4.012019364551381,76288,512,30822.4,1,1,1,0
ransomware,8037888,16,34,4194304,33120,8450048,2048,2512384,1,0,0,0,0,1,0,1,1,1,11,11,7.997922772845569,0.7715185255972583,5.745833850538437,2595328,512,502208.0,1,1,45,0
ransomware,675752,8,34,5368709120,33120,688128,1024,474624,1,0,0,0,0,0,0,1,0,1,3,4,6.439351840871723,0.19586940608732903,3.8427885443635215,474624,512,82368.0,0,3,144,0
ransomware,3723264,4,271,4194304,0,6729728,4096,36864,1,1,0,0,0,0,0,1,0,1,5,1,7.996038964218321,3.503615586181224,5.933624024283349,3518464,4096,929792.0,1,7,91,0
ransomware,1799680,6,290,4194304,34112,1843200,1024,528896,1,0,1,1,1,0,0,1,1,0,10,3,7.999566072116526,0.08153941234324169,4.314616957703914,633856,512,299776.0,1,1,1,0
ransomware,6238208,10,34,5368709120,33120,10313728,1024,306176,0,0,0,0,0,0,0,0,0,1,1,6,7.922100046204226,0.0,1.4661008102197757,6233088,0,623718.4,0,7,13,0
ransomware,301960,3,34,5368709120,33120,614400,1024,294912,0,0,0,0,0,0,0,0,0,1,1,2,7.922084884007532,0.0,3.4482447582715974,292864,0,97962.66666666667,0,6,9,0
ransomware,796672,3,259,4194304,32768,42115072,1024,97792,1,0,0,0,0,0,0,1,0,1,6,0,7.983357091904225,5.362335626507228,6.578975518637982,603136,94720,265216.0,1,3,115,0
ransomware,352328,4,271,4194304,0,417792,4096,126976,1,0,0,0,0,0,0,0,0,1,4,1,7.113736170910589,3.783860925183115,5.604225280634994,126976,8192,87040.0,1,14,138,0
ransomware,1074688,7,34,5368709120,33120,1101824,1024,831488,1,0,0,0,0,1,1,1,1,0,5,3,6.455672443789394,3.276079319742529,5.127888403849221,831488,512,153380.57142857142,1,9,154,0
ransomware,21208576,8,34,5368709120,33120,700416,4096,12288,1,1,1,0,0,1,0,1,0,1,11,4,6.721390819939939,0.0,4.386477308459622,20529152,512,2650944.0,1,7,162,0
ransomware,354688,4,259,4194304,32768,368640,1024,242176,1,0,0,0,0,0,0,1,0,1,6,1,6.196152870977649,3.8142976906340826,4.863905871123135,242176,9728,86784.0,1,10,296,0
ransomware,574976,3,34,4194304,34144,598016,512,301568,0,0,0,0,0,0,0,1,0,0,1,0,2.913083891305932,0.10191042566270775,1.7474990366276837,301568,512,191488.0,1,1,1,0
ransomware,456576,4,259,4194304,32768,491520,1024,350208,1,0,0,0,0,0,0,1,0,1,6,1,6.342952909243926,4.7028662626322575,5.618638263416822,350208,12288,112256.0,1,8,296,0
ransomware,1037824,7,258,4194304,33088,1064960,1024,766976,1,0,0,0,0,0,1,1,1,0,7,2,6.670182316413902,0.020393135236084953,4.397290103454597,766976,512,148114.2857142857,0,4,148,0
ransomware,2281472,8,815,4194304,320,2306048,1024,1637376,1,0,0,1,0,0,1,1,1,0,6,3,7.623716426103781,0.0,3.290297603647226,1637376,0,285056.0,1,10,188,0
ransomware,104961,6,258,4194304,33088,122880,1024,64000,1,0,0,1,0,0,0,1,0,1,6,2,7.315096153634389,0.16299007530476972,5.021548893603292,64000,512,17322.666666666668,1,6,106,0
ransomware,71168,3,258,4194304,33088,225280,1024,69632,0,0,1,0,0,0,0,0,0,1,7,3,7.981655171311145,0.0,3.558097943386983,69120,0,23381.333333333332,1,9,12,0
ransomware,589824,7,34,5368709120,33120,610304,1024,425984,1,0,0,0,0,0,1,1,1,0,4,3,6.4590167824443725,3.296866273312279,4.929081800829378,425984,512,84114.28571428571,0,8,138,0
ransomware,139264,3,258,4194304,34112,163840,512,136192,1,0,0,1,1,0,0,1,0,0,5,0,5.882959891914569,0.10191042566270775,3.3896411154780846,136192,512,46250.666666666664,1,1,1,0
ransomware,1074688,7,34,5368709120,33120,1101824,1024,831488,1,0,0,0,0,1,1,1,1,0,5,3,6.455672443789394,3.276079319742529,5.128039159858234,831488,512,153380.57142857142,1,9,154,0
ransomware,408040,5,258,4194304,33088,417792,1024,286208,1,0,0,0,1,0,0,1,0,1,6,1,6.66640405473329,4.7176788329467545,5.768213425679077,286208,512,79564.8,0,4,116,0
ransomware,749568,6,259,4194304,32768,30404608,1024,656384,1,0,0,0,0,0,0,1,0,1,6,3,7.972708606480016,0.0,2.906486588886415,656384,1024,124757.33333333333,1,2,100,0
ransomware,2621952,6,8450,268435456,320,2637824,1024,15360,0,0,0,0,0,0,0,0,0,0,0,2,6.344816648401029,0.020393135236084953,4.5889200126323955,1786368,512,436821.3333333333,1,1,17,2
ransomware,48640,8,33166,4194304,0,73728,1024,32256,0,0,0,0,0,0,0,1,1,0,2,5,6.411099931938631,0.0,2.736221610765428,32256,0,5952.0,1,11,79,0
ransomware,5254778,9,814,4194304,320,5279744,1024,278528,1,0,0,0,0,1,0,0,0,1,4,3,7.459187246069555,0.0,3.5431326937561747,4932608,0,583736.8888888889,0,3,123,0
ransomware,104960,6,258,4194304,33088,122880,1024,64000,1,0,0,1,0,0,0,1,0,0,5,2,7.316654297155471,0.16299007530476972,5.021808584190139,64000,512,17322.666666666668,1,6,106,0
ransomware,2658816,6,8226,6442450944,352,2703360,1024,1815040,1,0,0,0,0,0,0,1,0,0,4,2,6.384844332018414,3.6305199801838004,4.995229657060429,1815040,18432,442965.3333333333,1,17,606,4
ransomware,32256,3,258,4194304,34112,57344,512,29696,0,0,0,0,0,0,0,1,0,0,1,0,5.700323583072615,0.08153941234324169,3.173873733498245,29696,512,10581.333333333334,1,1,1,0
ransomware,194432,5,34,4294967296,32832,208896,1024,167936,1,0,0,0,0,0,0,1,0,1,4,1,6.314208994361168,2.8051108044425708,3.995516411854399,167936,1536,37376.0,1,4,178,0
ransomware,899584,4,259,4194304,0,937984,1024,707072,1,0,0,0,0,0,0,1,0,0,5,1,7.6573052257184395,4.066447391834969,5.876769869555614,707072,13312,224640.0,1,13,444,0
ransomware,476917,5,258,4194304,33088,454656,1024,346112,1,0,0,0,0,0,0,0,0,1,4,1,6.610895366875411,4.7176788329467545,5.688893706443376,346112,512,85299.2,1,6,126,0
ransomware,1307648,3,34,4194304,34144,1335296,512,1305088,0,0,0,0,0,0,0,1,1,1,3,0,7.990219742015928,0.08153941234324169,4.032811622757946,1305088,512,435712.0,1,1,1,0
ransomware,427008,9,559,4194304,352,487424,1024,300032,1,0,0,0,0,0,1,1,1,0,7,4,7.951036636363592,0.0,3.882858318076569,300032,0,47331.555555555555,1,4,135,0
ransomware,169472,4,258,4194304,33088,184320,1024,121344,1,0,0,0,0,0,0,1,0,0,4,1,6.62983587724563,2.059849109552779,5.196330012587195,121344,2560,42112.0,0,9,161,0
ransomware,1287168,3,47,5368709120,0,3108864,4096,1269760,0,0,0,0,0,0,0,0,0,1,1,2,7.953719301184285,0.0,5.300688018507576,1268224,0,428885.3333333333,1,3,6,0
ransomware,196608,6,258,4194304,33088,217088,1024,138240,1,0,0,1,1,0,0,1,0,0,7,2,6.446486397116693,0.0,4.1663900825723035,138240,512,32597.333333333332,1,9,145,0
ransomware,134144,4,259,889192448,33024,180224,1024,93184,1,0,0,0,0,0,0,0,0,0,3,2,6.530544817875178,1.6196364576911555,4.477876054765054,93184,512,33280.0,1,3,78,0
ransomware,1748992,4,271,4194304,0,2002944,4096,647168,1,0,0,0,0,0,1,1,1,1,8,1,6.531486451844087,4.982171126817925,5.792930236003527,978944,36864,436224.0,1,14,437,0
ransomware,906240,5,258,4194304,33088,929792,1024,695808,1,0,0,1,0,0,1,1,1,0,7,1,6.681433003395633,4.576503419538738,5.537381188346056,695808,512,181043.2,1,7,147,0
ransomware,230912,5,259,4194304,33024,253952,1024,95744,0,1,0,0,0,0,0,1,1,0,3,2,6.949159053577501,4.5284189649660895,5.758447543621527,95744,512,45977.6,1,11,130,0
ransomware,50176,5,259,4194304,1024,143360,1024,32768,0,0,0,0,0,0,0,1,0,0,1,2,7.970887554540991,0.0,4.359226028775835,32768,0,9830.4,1,8,132,0
ransomware,219136,6,258,4194304,33088,237568,1024,173568,1,0,0,0,0,0,1,1,1,0,6,2,6.579880159274132,2.3440968724861855,4.765987905936175,173568,512,36352.0,1,3,75,0
ransomware,591397,7,34,5368709120,49504,548864,1024,222720,1,0,0,0,0,0,0,1,0,1,3,3,6.498084884023025,2.7790106282580047,4.863178943014562,222720,1024,54930.28571428572,1,2,152,0
ransomware,150016,6,258,4194304,33088,163840,1024,99328,0,0,0,0,0,0,0,0,0,0,0,3,7.9873513963641,3.0389614741823974,5.960966658635878,97792,1536,24832.0,1,3,25,0
ransomware,14760237,7,34,5368709120,33120,335872,1024,135168,1,0,0,0,0,0,0,1,0,1,4,3,7.35638284735309,1.7512852236460348,4.785786883811648,135168,512,39204.57142857143,0,3,99,0
ransomware,826880,5,258,4194304,33088,851968,1024,636928,1,0,0,0,0,0,0,1,0,0,4,1,6.656678883301473,4.282730498270789,5.4714541181909935,636928,512,165171.2,0,6,145,0
ransomware,200704,1,38,140697602293760,352,200704,4096,195072,0,0,0,0,0,0,0,0,0,1,1,0,6.300663576111328,6.300663576111328,6.300663576111328,196608,196608,196608.0,1,0,0,0
ransomware,1074688,7,34,5368709120,33120,1101824,1024,831488,1,0,0,0,0,1,1,1,1,0,5,3,6.455672443789394,3.276079319742529,5.127858595453248,831488,512,153380.57142857142,1,9,154,0
ransomware,943616,3,770,4194304,33088,2846720,512,946176,0,0,1,0,0,0,0,0,0,1,6,3,7.922904743991359,0.0,3.132148164604415,942592,0,314368.0,1,1,4,0
ransomware,15056035,3,34,5368709120,33120,409600,4096,106496,0,0,1,0,0,0,0,1,0,1,3,2,7.918961474337225,0.0,5.085303612572424,105984,0,55978.666666666664,0,3,6,0
ransomware,1075200,7,34,5368709120,33120,1105920,1024,832000,1,0,0,0,0,1,1,1,1,0,5,3,6.457580825369698,3.2881148206203528,5.133946680459455,832000,512,153453.7142857143,1,9,154,0
ransomware,455168,6,34,5368709120,33120,475136,1024,279552,1,0,0,0,0,1,0,1,0,0,5,3,6.382940838697207,2.066595350521358,4.560356183704532,279552,512,75690.66666666667,0,2,95,0
ransomware,784808,5,258,4194304,33088,798720,1024,602624,1,0,0,1,0,0,0,1,0,1,7,1,6.599957622938305,4.665742350945081,5.538809214950128,602624,512,156262.4,0,8,159,0
ransomware,113152,4,258,4194304,33088,126976,1024,76800,1,0,0,0,0,0,0,0,0,0,3,1,6.600629133216977,4.406595421943982,5.656461205236315,76800,4608,28032.0,1,1,64,0
ransomware,4935680,10,9006,268435456,320,4935680,1024,2883584,1,0,0,1,1,1,1,1,1,1,15,4,6.94778848771546,0.0,3.8162686143608853,2883584,0,491264.0,0,0,0,0
ransomware,5517840,8,34,4194304,33120,5849088,1536,3361280,1,1,0,0,0,1,0,1,0,1,7,4,6.2588058000652556,0.020393135236084953,4.089585986503592,3361280,512,689536.0,0,1,46,0
ransomware,5444608,5,34,5368709120,33120,5459968,1024,3627008,1,1,0,0,0,1,0,1,1,0,7,2,6.412034184476745,2.374934743431485,5.176235057404577,3627008,12800,1088716.8,0,16,181,0
ransomware,5479936,5,34,5368709120,33120,5492736,1024,3653120,1,1,0,0,1,1,0,1,1,0,8,2,6.415503245894111,2.382691114228853,5.181448971037925,3653120,12800,1095782.4,0,18,186,0
ransomware,1472512,3,8750,9874571264,33120,3977216,4096,1474560,0,0,0,0,0,0,0,0,0,1,1,3,7.892253019207959,0.0,3.561424024895467,1471488,0,490666.6666666667,0,2,4,2
ransomware,6174720,11,33166,4194304,0,7090176,1024,2737152,1,0,1,0,0,1,0,1,0,0,11,5,6.706593705087355,0.0,3.9746517000413673,3132928,0,561245.0909090909,1,13,526,3
ransomware,355867,5,271,4194304,32768,188416,1024,23552,0,0,0,0,0,0,0,0,0,1,1,2,6.418698404704167,0.0,4.196259398272931,23552,0,7372.8,1,8,157,0
ransomware,675328,3,290,4194304,34144,696320,512,506880,0,0,0,0,0,0,0,1,0,0,1,0,4.057618955566129,0.10191042566270775,2.4520204067228475,506880,512,224938.66666666666,1,1,1,0
ransomware,675328,3,290,4194304,34144,696320,512,506880,0,0,0,0,0,0,0,1,0,0,1,0,4.057618955566129,0.10191042566270775,2.4520204067228475,506880,512,224938.66666666666,1,1,1,0
ransomware,122368,3,258,4194304,34112,147456,512,119808,1,0,1,0,0,0,0,1,0,0,3,0,6.322331218137247,0.10191042566270775,3.6234891394564035,119808,512,40618.666666666664,1,1,1,0
ransomware,19968,5,34,5368709120,33120,36864,1024,9216,1,0,0,0,0,0,0,1,0,0,2,2,5.976682479160647,0.7368028273339433,3.539579801619202,9216,512,3788.8,0,14,100,0
ransomware,179200,5,258,4194304,33088,204800,1024,110080,1,0,0,0,0,0,0,1,0,0,4,1,6.645579158033948,2.0744249803636,4.901075277165255,110080,512,35635.2,0,8,140,0
ransomware,197120,5,258,4194304,33088,233472,1024,133120,1,0,0,1,0,0,1,1,1,0,7,1,6.6877029415223035,3.938073637158958,5.390807037287965,133120,512,39219.2,1,9,173,0
ransomware,2331648,6,770,4194304,33088,2523136,1024,1207296,1,0,0,0,0,0,0,1,1,0,5,2,6.666553090046646,0.020393135236084953,4.785381839526594,1207296,512,388437.3333333333,0,1,39,0
ransomware,13210112,9,814,4194304,320,13238272,1024,9696256,1,0,0,0,0,1,0,1,0,0,4,3,7.891692310818592,0.0,4.2292024778051465,9696256,0,1467676.4444444445,1,13,289,0
ransomware,174942,20,38,5368709120,352,180224,1536,16896,0,0,0,0,0,0,0,1,1,1,3,13,6.049582632308993,0.0,3.4782274255393775,48640,0,5990.4,0,13,87,0
ransomware,174942,20,38,5368709120,352,180224,1536,16896,0,0,0,0,0,0,0,1,1,1,3,13,6.049582632308993,0.0,3.4782274255393775,48640,0,5990.4,0,13,87,0
ransomware,569344,6,34,5368709120,33120,585728,1024,387072,1,0,0,0,0,0,0,1,0,0,4,3,6.405266907464095,2.0495795165299673,4.952184161770202,387072,512,94720.0,0,4,133,0
ransomware,5254656,9,814,4194304,320,5279744,1024,278528,1,0,0,0,0,1,0,0,0,0,3,3,7.468572830258427,0.0,3.537604560701409,4932608,0,583736.8888888889,0,3,123,0
ransomware,3163435,20,38,5368709120,352,1581056,1536,811008,1,0,0,0,0,0,0,1,0,1,6,13,6.962064370673677,0.0,4.087663761324274,811008,0,76723.2,0,5,155,0
ransomware,893952,5,271,4194304,0,909312,4096,67584,0,0,0,0,0,0,0,1,0,1,2,2,7.99919454207958,4.631654817315714,6.38785218209639,807424,4608,178585.6,1,9,130,0
ransomware,1074688,7,34,5368709120,33120,1101824,1024,831488,1,0,0,0,0,1,1,1,1,0,5,3,6.455672443789394,3.276079319742529,5.128127913611562,831488,512,153380.57142857142,1,9,154,0
ransomware,151040,5,258,4194304,33088,172032,1024,97280,1,0,0,0,0,0,0,1,0,0,4,1,6.623097582249151,1.82640075049481,4.956912823638963,97280,512,30003.2,1,10,160,0
ransomware,2830848,3,270,4194304,34144,2850816,512,2699776,1,0,1,0,0,0,0,1,1,1,7,0,7.74739118580826,0.10191042566270775,4.481623974557222,2699776,512,943445.3333333334,1,1,1,0
ransomware,17920,3,34,4194304,34144,40960,512,15360,0,0,0,0,0,0,0,1,0,0,1,0,5.611028129038418,0.08153941234324169,3.294550942920624,15360,512,5802.666666666667,1,1,1,0
ransomware,5079576,15,34,4194304,33120,5414912,1536,1297408,1,0,0,0,1,1,0,1,1,1,13,11,7.997897905488295,0.8556848540171443,5.550623742996481,2045952,512,338534.4,0,1,46,0
ransomware,697704,6,258,4194304,33088,892928,1024,64000,0,0,0,0,0,0,0,0,0,1,1,1,6.5373885921275505,0.14441629599944367,4.145077133979648,602112,512,112810.66666666667,1,3,167,0
ransomware,511488,6,290,4194304,34112,557056,1024,321024,1,0,1,1,1,0,0,1,1,0,9,3,7.997356098892828,0.10191042566270775,4.45885610517897,320512,512,85077.33333333333,1,1,1,0
ransomware,3418440,20,38,5368709120,352,1671168,1536,1098752,1,0,0,0,0,0,0,1,0,1,8,13,7.1518234807571455,0.0,4.134808994932554,1098752,0,81136.8,0,2,194,0
ransomware,1925878,5,258,4194304,33088,1953792,1024,1410560,1,0,0,0,0,0,0,1,0,1,8,1,6.951747790624314,4.492334970265542,5.900316289838298,1410560,1536,384512.0,0,12,261,0
ransomware,2748416,3,270,4194304,34144,2768896,512,2698752,1,0,1,0,0,0,0,1,1,1,7,0,7.747882837330835,0.10191042566270775,4.677258158288472,2698752,512,915968.0,1,1,1,0
ransomware,1076736,7,34,5368709120,33120,1105920,1024,833024,1,0,0,0,0,1,1,1,1,0,5,3,6.458401254783135,3.2741016144496142,5.132261989969174,833024,512,153673.14285714287,1,9,155,0
ransomware,556544,6,34,5368709120,33120,573440,1024,382976,1,0,0,0,0,1,0,1,0,0,5,3,6.407017179276824,2.0564154151016796,4.690344972212732,382976,512,92586.66666666667,0,4,126,0
ransomware,18960364,6,34,5368709120,49504,360448,1024,172032,1,0,0,0,0,0,0,0,0,1,3,2,7.5549760623589695,1.8392217063172436,5.367822639674891,172032,2048,54442.666666666664,1,5,142,0
ransomware,12687770,3,258,4194304,34112,10067968,512,9923072,0,0,1,0,0,0,0,1,0,1,6,0,6.220551983284282,0.10191042566270775,2.9503598660265524,9923072,512,3346602.6666666665,1,1,1,0
ransomware,7273004,7,34,5368709120,33120,360448,1024,144896,1,0,0,0,0,0,0,0,0,1,3,3,6.49126942473658,1.6505151550920178,4.696615858496853,144896,512,39497.142857142855,1,5,120,0
ransomware,590848,4,271,4194304,0,614400,1024,6144,0,0,0,0,0,0,0,1,0,1,2,1,7.8359330005457615,4.3576475893938005,5.657014852553315,579584,1536,147456.0,1,7,71,0
ransomware,100352,6,258,4194304,33088,114688,1024,60928,1,0,0,1,0,0,0,1,0,0,5,2,7.312150963245063,0.15908382530476972,5.0640341950071095,60928,512,16554.666666666668,1,6,98,0
