label,number_of_sections,entry_point,dll_characteristics,contain_crypto_address,is_packed,ransomware_command_indicator,suspicious_technique_indicator,contain_tor_link,using_encryption_library,ransomware_string_indicator,suspicious_entropy_and_indicator,Check_for_Debugger,yara_match_count,is_signed,is_cert_valid,unique_section_names,max_entropy,min_entropy,mean_entropy,SectionsMinRawsize,SectionMaxRawsize,SectionsMeanRawsize,SectionsMinVirtualsize,SectionMaxVirtualsize,SectionsMeanVirtualsize,imported_dll_count,imported_function_count,exported_function_count,blint_guard_cf,blint_high_entropy_va,blint_no_bind,blint_no_seh,blint_nx_compat
ransomware,7,522564,352,0,0,0,0,1,1,1,0,1,4,0,0,3,6.485507898396167,3.298737612019978,5.047258126466564,512,765440,149504.0,348,765284,151097.14285714287,3,125,1,0,1,0,0,1
ransomware,4,4967,32768,1,0,0,0,0,1,1,0,1,6,0,0,1,6.637924320948062,0.4634405581097398,4.216669052215363,7168,6492160,1667328.0,24780,6491712,1671444.5,4,136,0,0,0,0,0,0
ransomware,6,622730,34112,0,1,1,1,0,1,1,1,1,11,1,0,3,7.997339914583302,0.1019104256627077,4.451225027416132,512,411648,96512.0,12,411392,96253.16666666669,1,1,0,0,0,0,1,1
ransomware,11,251352,0,0,0,1,1,0,1,0,0,0,3,0,0,5,7.826940958482753,0.0,4.009976026425507,0,242176,31418.18181818182,20,242160,33541.63636363636,10,142,2,0,0,0,0,0
ransomware,3,35086,34112,0,0,1,1,0,1,0,0,0,4,0,0,0,5.319808046569769,0.0815394123432416,3.038674499596565,512,27136,9728.0,12,26900,9386.666666666666,1,1,0,0,0,0,1,1
ransomware,6,64848,320,0,0,1,0,0,1,0,0,1,5,0,0,2,7.32577122057692,0.1590838253047697,5.088378827023586,512,60928,16554.666666666668,16,60760,16588.666666666668,6,98,1,0,0,0,0,1
ransomware,7,5216,320,1,0,0,0,0,1,0,0,1,7,0,0,4,5.905664073430165,0.0611628522411544,3.8907310071459578,512,390144,114322.28571428572,260,395700,114860.85714285714,2,95,3,0,0,0,0,1
ransomware,7,5216,320,1,0,0,0,0,1,0,0,1,7,0,0,4,5.913385197122507,0.0611628522411544,3.885595241053188,512,390144,112274.28571428572,260,395700,112790.0,2,95,3,0,0,0,0,1
ransomware,1,40736,33280,0,0,0,0,0,1,0,0,1,3,0,0,1,6.034008156729792,6.034008156729792,6.034008156729792,53760,53760,53760.0,53352,53352,53352.0,5,64,0,0,0,0,0,0
ransomware,5,4585,0,1,0,0,0,0,1,0,1,1,5,0,0,1,2.801730600628228,0.0,1.013011301225395,4096,5246976,1052672.0,340,5242976,1049024.8,2,13,1,0,0,0,0,0
ransomware,3,222320,33120,0,0,0,0,0,0,0,1,0,1,0,0,2,7.887650261857444,0.0,4.10075161302252,0,100352,33792.0,4096,118784,75093.33333333333,3,6,0,0,1,0,0,1
ransomware,5,223323,33088,0,1,1,0,1,1,1,0,1,8,0,0,1,6.59797057924001,3.770406545531673,5.486565184642442,512,403456,111513.6,480,402954,112154.8,7,141,0,0,0,0,0,1
ransomware,6,516234,34112,0,1,1,1,0,1,1,0,1,9,1,0,3,7.996779434287946,0.1019104256627077,4.43338192027318,512,320512,80810.66666666667,12,320424,80521.16666666667,1,1,0,0,0,0,1,1
ransomware,5,174288,33024,0,0,0,0,0,1,0,0,1,5,0,0,0,7.343930764145185,0.0,3.461923216139227,512,310272,70246.4,9,891984,259302.4,2,99,1,0,0,0,0,1
ransomware,6,126883,33344,0,0,0,0,0,1,0,0,1,4,0,0,2,6.798071290082024,1.7684565106228778,4.547965961751781,512,175616,38400.0,172,175415,39216.833333333336,13,310,0,0,0,0,0,0
ransomware,6,13168,33856,0,0,0,0,0,1,0,0,0,1,0,0,2,6.529683184269319,0.0,4.455540477302724,0,29696,8192.0,480,29311,8127.833333333333,6,102,0,0,0,0,1,0
ransomware,3,258878,34112,0,0,1,1,0,1,0,0,0,3,0,0,0,4.209467371876438,0.1019104256627077,2.6910652022763784,512,250880,84309.33333333333,12,250692,83992.0,1,1,0,0,0,0,1,1
ransomware,11,251344,0,0,0,1,1,0,1,0,0,0,3,0,0,5,7.827818566900217,0.0,4.021891870228156,0,245760,31790.545454545456,20,245292,33873.27272727273,10,142,2,0,0,0,0,0
ransomware,8,32032,0,0,0,0,0,0,1,1,0,0,2,0,0,5,6.477075944631348,0.0,3.025880133931436,0,33792,9024.0,8,165801,29603.875,7,64,0,0,0,0,0,0
ransomware,6,4096,34112,0,0,0,0,0,0,0,1,0,1,1,0,2,7.863544461016512,0.0815394123432416,3.677963927707531,512,362496,61354.66666666666,380,362360,61276.0,2,8,0,0,0,0,1,1
ransomware,6,75168,96,0,0,0,0,0,0,0,1,0,1,0,0,2,7.955631229217129,0.2044881574398449,4.69253525142651,512,94720,19456.0,16,94601,19732.166666666668,0,0,0,0,1,0,0,0
ransomware,5,216811,33088,0,0,0,0,1,1,1,0,1,6,0,0,1,6.610040108594583,4.59642753822432,5.663539401744278,512,395264,130150.4,480,394840,130850.0,3,114,0,0,0,0,0,1
ransomware,3,43472,34048,0,0,0,0,0,0,0,0,0,0,0,0,1,7.982224492711814,5.965306229244432,7.244190445113845,10240,43008,31232.0,9782,43733,31162.666666666668,1,9,0,0,0,0,1,1
ransomware,11,251344,0,0,0,1,1,0,1,0,0,0,3,0,0,5,7.827818566900217,0.0,4.021891146889693,0,245760,31790.545454545456,20,245292,33873.27272727273,10,142,2,0,0,0,0,0
ransomware,1,40736,33280,0,0,0,0,0,1,0,0,1,3,0,0,1,6.057121106987384,6.057121106987384,6.057121106987384,53760,53760,53760.0,53528,53528,53528.0,5,64,0,0,0,0,0,0
ransomware,7,51460,33120,0,0,0,0,0,0,0,1,1,3,0,0,3,7.999226596232807,0.0,4.545764148899273,512,22688256,3268900.571428572,256,22688036,3291032.285714286,2,91,0,0,1,0,0,1
ransomware,5,13821,32832,0,0,0,0,0,0,0,1,0,1,0,0,2,7.744002865043877,5.095979651283738,6.408703453035491,1536,63488,32665.6,1340,63056,32629.6,0,0,0,0,0,0,0,0
ransomware,4,26652,33088,0,0,0,1,1,1,0,1,1,8,1,0,1,6.690722886537073,3.516090353652059,5.245159228670777,2560,78848,39936.0,5252,78648,40474.25,7,119,0,0,0,0,0,1
ransomware,4,887501,33024,0,0,0,0,0,1,0,1,1,8,0,0,3,7.980586756634705,3.1876831459915684,5.873452732912488,2560,794624,223872.0,4096,794624,224256.0,10,83,0,0,0,0,0,1
ransomware,9,5296,320,1,0,0,0,0,0,0,1,1,4,0,0,3,7.497177156430887,0.0,3.542803241719333,0,4932096,583680.0,8,4931776,583683.1111111111,3,123,0,0,0,0,0,1
ransomware,4,197390,34112,1,0,0,0,0,1,0,0,0,2,0,0,1,4.96900281627502,0.0815394123432416,2.670908056503572,512,189440,50688.0,12,189204,50354.0,1,1,0,0,0,0,1,1
ransomware,6,16704,32864,0,0,0,0,1,1,1,0,1,4,0,0,3,6.247999344422389,0.0,2.9802328138935223,0,16896,7936.0,128,18428,8050.5,7,86,0,0,1,0,0,0
ransomware,3,43472,34048,0,0,0,0,0,0,0,0,0,0,0,0,1,7.983163584070428,5.965306229244432,7.244503475566717,10240,43008,31232.0,9782,43733,31162.666666666668,1,9,0,0,0,0,1,1
ransomware,3,895998,34112,0,1,0,0,1,1,1,0,0,5,0,0,0,7.146514562620965,0.0815394123432416,4.208942733570795,512,888320,365056.0,12,887812,364550.6666666667,1,1,0,0,0,0,1,1
ransomware,18,5328,0,0,0,0,0,0,1,0,1,0,2,0,0,12,5.960144746419058,0.0,3.059115338885536,0,59392,7879.111111111111,104,59235,7777.333333333333,6,98,0,0,0,0,0,0
ransomware,3,43472,34048,0,0,0,0,0,0,0,0,0,0,0,0,1,7.982392093497069,5.965306229244432,7.244246312042263,10240,43008,31232.0,9782,43733,31162.666666666668,1,9,0,0,0,0,1,1
ransomware,4,5049,33024,0,0,0,0,0,1,0,1,1,6,0,0,1,6.210215441250545,4.063153015777853,5.40454131338374,1024,75776,25344.0,768,77808,25671.25,3,43,0,0,0,0,0,1
ransomware,2,26195,33792,0,0,1,0,0,1,0,1,0,3,0,0,0,7.353021225483102,4.696122618599126,6.024571922041114,512,26112,13312.0,480,25828,13154.0,9,89,0,0,0,0,1,0
ransomware,6,1826954,34112,0,1,1,1,0,1,1,0,1,10,1,0,3,7.999601252408629,0.1019104256627077,4.33397980547947,512,632320,297728.0,12,632212,297506.5,1,1,0,0,0,0,1,1
ransomware,8,484220,0,0,0,0,0,0,1,0,0,1,2,0,0,5,6.669775872609829,0.0,3.308872541484706,0,481792,97216.0,24,481440,97774.625,18,439,0,0,0,0,0,0
ransomware,9,5328,352,0,0,1,0,1,1,1,0,1,8,0,0,4,7.941300317535681,0.0,3.874072668617463,0,303616,47900.444444444445,104,303496,51416.444444444445,4,135,0,0,1,0,0,1
ransomware,6,27358,0,0,0,0,0,0,0,0,1,1,2,0,0,2,6.23448336587959,0.154740813226626,3.254192226183116,4096,118784,28672.0,615,117415,27059.166666666668,7,90,1,0,0,0,0,0
ransomware,3,720752,33088,0,1,0,0,0,1,0,1,0,5,0,0,2,7.928112007091614,0.0,3.9914063619410025,0,238592,80042.66666666667,4096,479232,241664.0,11,14,0,0,0,0,0,1
ransomware,7,19184,34112,0,0,0,0,0,1,0,0,0,1,0,0,2,6.565343124868175,0.0,3.8751084662753192,512,73728,21138.285714285717,4096,73463,22782.714285714286,8,118,0,0,0,0,1,1
ransomware,11,336912,0,0,0,1,1,0,1,0,0,0,3,0,0,5,7.827565245045077,0.0,3.5988250069405536,0,364032,45242.181818181816,109,363708,49351.63636363636,10,143,2,0,0,0,0,0
ransomware,1,40736,33280,0,0,0,0,0,1,0,0,1,3,0,0,1,6.047465115182264,6.047465115182264,6.047465115182264,53248,53248,53248.0,53144,53144,53144.0,5,64,0,0,0,0,0,0
ransomware,6,50048,49504,0,0,0,0,0,1,0,1,1,4,0,0,2,7.3501462320035476,1.831570546657728,5.342009909251408,2048,176640,54869.333333333336,1896,176496,57649.66666666666,3,125,0,1,1,0,0,1
ransomware,7,1088370,33088,1,0,0,0,0,1,0,0,1,6,0,0,2,6.96054350127918,0.0203931352360849,4.684411674541174,512,1352192,277942.8571428572,9,1351740,282382.4285714286,6,181,0,0,0,0,0,1
ransomware,1,40736,33280,0,0,0,0,0,1,0,1,1,4,0,0,1,5.665669816251398,5.665669816251398,5.665669816251398,53760,53760,53760.0,53624,53624,53624.0,0,0,0,0,0,0,0,0
ransomware,1,40736,33280,0,0,0,0,0,1,0,0,1,3,0,0,1,5.829934363084703,5.829934363084703,5.829934363084703,50688,50688,50688.0,50200,50200,50200.0,5,64,0,0,0,0,0,0
ransomware,8,74772,0,0,0,0,0,0,1,0,1,1,4,1,0,5,6.598930763192628,0.0,3.5889612245679534,0,290304,46912.0,8,289980,47132.375,9,113,0,0,0,0,0,0
ransomware,5,4096,0,0,0,0,0,0,1,0,1,0,2,0,0,2,7.664085686174095,4.77669448314646,6.349030728057578,4608,54272,19353.6,5932,53954,19498.8,0,0,0,0,0,0,0,0
ransomware,5,41743,33024,0,0,0,0,0,0,0,1,0,1,1,0,2,7.957397195566447,2.5620751774856747,6.316685586848456,512,33792,10547.2,344,33683,10695.2,1,1,0,0,0,0,0,1
ransomware,3,381594,34112,0,1,0,0,0,1,0,0,1,5,1,0,0,5.890462402431051,0.1019104256627077,3.41612148428848,512,373760,125440.0,12,373408,125095.0,1,1,0,0,0,0,1,1
ransomware,14,370448,0,1,0,0,0,0,1,1,1,1,7,0,0,11,7.99772707493733,0.6993087214879145,6.207098944712463,512,1700864,343734.8571428572,40,1700750,354197.78571428574,1,32,0,0,0,0,0,0
ransomware,5,95292,32832,0,0,0,0,0,0,0,1,1,4,1,0,1,6.626341421502183,2.4665873090898818,4.702401169891165,2048,99840,25497.6,2016,99832,26481.6,7,144,0,0,0,0,0,0
ransomware,3,43472,34048,0,0,0,0,0,0,0,0,0,0,0,0,1,7.982102332270177,5.965306229244432,7.244149724966633,10240,43008,31232.0,9782,43733,31162.666666666668,1,9,0,0,0,0,1,1
ransomware,4,44235,0,0,0,0,0,0,1,0,1,1,5,0,0,1,7.767728265678301,3.740186212198108,5.591969734347594,8192,237568,100352.0,22480,234152,101938.75,8,261,0,0,0,0,0,0
ransomware,4,137792,1344,1,0,0,1,0,1,0,0,1,4,0,0,1,7.966633636594514,5.268052707204702,6.546600167091507,9216,223744,91136.0,8130560,8491008,8349696.0,14,166,0,0,0,0,1,1
ransomware,9,5312,320,0,0,1,1,0,1,0,0,1,7,0,0,3,6.92794821685637,0.0,3.569927120704208,0,2028544,341845.3333333333,8,2028140,341670.6666666667,14,210,0,0,0,0,0,1
ransomware,3,505536,33120,0,0,0,0,0,1,0,1,0,2,0,0,2,7.90259987868313,0.0,4.108726220048385,0,223744,74922.66666666667,4096,278528,169301.33333333334,5,8,0,0,1,0,0,1
ransomware,7,49568,49504,0,0,0,0,0,1,0,1,1,4,0,0,3,7.554967714213712,1.8271683819747704,5.0068843014508255,512,171008,46592.0,348,170816,47752.0,5,126,0,1,1,0,0,1
ransomware,4,103471,0,1,0,0,0,0,0,0,1,1,4,0,0,1,6.6740241210126,4.450978418041827,5.573934204274008,1536,101888,30336.0,1280,101854,34597.0,9,209,0,0,0,0,0,0
ransomware,5,4585,0,1,0,0,0,0,1,0,1,1,5,0,0,1,2.446645631538956,0.0,0.9419943074075404,4096,5246976,1052672.0,340,5242976,1049024.8,2,13,1,0,0,0,0,0
ransomware,11,4331527,33120,1,1,0,0,0,1,1,1,1,6,0,0,7,7.919016350098899,0.2845639765277332,4.375956977449324,3584,5943296,887668.3636363636,164,5940672,885319.2727272727,13,193,0,0,1,0,0,1
ransomware,6,396032,33120,1,0,0,0,1,1,1,1,1,9,0,0,2,6.181783056603975,0.0203931352360849,4.270845211919929,512,996352,344661.3333333333,4,995877,406806.8333333333,1,39,0,0,1,0,0,1
ransomware,5,221194,34112,0,1,0,0,0,0,0,0,1,4,0,0,2,7.997855229431274,0.0980041756627077,3.56382899408757,512,102912,38502.4,12,102808,38226.4,1,1,0,0,0,0,1,1
ransomware,3,33534,34112,0,0,1,1,0,1,0,0,0,4,0,0,0,5.379221703189227,0.0611628522411544,3.048247853728837,512,25600,9216.0,12,25348,8866.666666666666,1,1,0,0,0,0,1,1
ransomware,13,409216,33120,1,0,0,0,0,1,1,1,1,8,0,0,9,7.996979287991111,0.7780869976157252,5.958583231773863,512,1665536,380022.1538461539,44,1665445,409401.8461538461,1,40,0,0,1,0,0,1
ransomware,5,3592940,33120,1,0,0,1,0,1,1,0,1,10,0,0,2,6.4044649842942265,2.3778467372000702,5.17790648175233,12800,3661824,1098547.2,13072,3661791,1098435.8,18,186,0,0,1,0,0,1
ransomware,3,22142,34144,0,0,0,0,0,1,0,0,0,1,0,0,0,5.493990042730312,0.0815394123432416,3.17051752634209,512,210432,75093.33333333333,12,210400,74789.33333333333,1,1,0,0,1,0,1,1
ransomware,3,551418,34112,0,0,0,0,0,1,0,1,0,2,1,0,0,7.968502360773797,0.1019104256627077,3.666737918167357,512,543744,181760.0,12,543256,181394.66666666663,1,1,0,0,0,0,1,1
ransomware,4,78288,0,0,0,0,0,0,1,0,1,1,3,0,0,1,6.258710746355528,4.208143351270299,5.402493267594827,4096,258048,101376.0,2644,875632,315644.0,4,91,0,0,0,0,0,0
ransomware,3,2746686,34144,0,0,0,0,0,0,0,0,0,0,0,0,0,4.077980573777417,0.1019104256627077,2.7217022759893266,512,2738688,913578.6666666666,12,2738500,913320.0,1,1,0,0,1,0,1,1
ransomware,6,10799,32832,0,0,0,0,0,0,0,1,0,1,0,0,4,7.998476368021752,0.0,4.651333241431574,0,1053696,205397.3333333333,8192,2859008,659456.0,8,11,0,0,0,0,0,0
ransomware,3,1200032,33056,0,0,0,0,0,0,0,1,0,1,0,0,3,7.878790817037183,0.0,3.0835681353729743,0,49664,16725.333333333332,4096,1146880,401408.0,1,4,0,0,1,0,0,1
ransomware,3,43472,34048,0,0,0,0,0,0,0,0,0,0,0,0,1,7.9824646474484435,5.965306229244432,7.244270496692721,10240,43008,31232.0,9782,43733,31162.666666666668,1,9,0,0,0,0,1,1
ransomware,5,49568,34368,0,0,0,0,0,0,0,0,0,0,0,0,1,7.912880380302015,2.204724595510392,5.468221322478827,1024,59904,13926.4,808,59813,14249.4,1,1,0,0,0,0,1,0
ransomware,5,57804,33024,0,0,0,0,0,0,0,1,1,3,0,0,2,6.767457720210517,2.2792573669380007,5.089388117051096,5120,148992,44236.8,5104,148684,47621.6,7,161,0,0,0,0,0,1
ransomware,14,370448,0,0,0,0,0,0,1,1,1,1,6,0,0,11,7.997896290945511,0.6993087214879145,6.206815098520111,512,1700864,343734.8571428572,40,1700846,354204.64285714284,1,32,0,0,0,0,0,0
ransomware,4,4096,33792,0,0,0,0,0,1,0,1,1,6,1,0,1,7.335471771080478,0.3074529556182299,4.455352438153822,4096,110592,31744.0,1012,107176,29509.0,6,208,0,0,0,0,1,0
ransomware,3,313774,34144,0,1,0,0,0,1,0,1,0,3,0,0,0,7.962206686285368,0.1019104256627077,4.0637099396968885,512,305664,102570.66666666669,12,305588,102361.33333333331,1,1,0,0,1,0,1,1
ransomware,6,378576,0,0,0,0,0,0,1,0,1,1,6,0,0,4,6.811468512595677,0.0,5.033500618641973,0,374784,72618.66666666667,3585,374568,73053.83333333333,0,0,0,0,0,0,0,0
ransomware,5,5947,33088,0,0,1,1,0,0,0,0,1,6,0,0,2,6.614418688232009,1.4606435528282693,5.065716387504873,512,320000,78438.4,180,322524,78679.4,3,70,0,0,0,0,0,1
ransomware,5,145651,33088,0,0,0,0,0,1,0,0,1,5,0,0,1,7.703272639276241,4.673150983084673,6.378173825808806,20992,835072,405094.4,20776,858960,409594.4,11,374,0,0,0,0,0,1
ransomware,5,32374,320,0,0,0,1,0,1,0,1,1,6,1,0,1,6.655108786407723,2.5236806502270213,4.936547110683597,512,135168,40857.6,248,134963,41398.6,1,78,0,0,0,0,0,1
ransomware,9,5328,352,1,0,0,0,0,1,0,0,1,3,0,0,4,6.29436167311572,0.0,3.791297285374695,0,536576,73784.88888888889,104,536424,73822.22222222222,8,152,0,0,1,0,0,1
ransomware,9,204728,320,0,1,0,0,0,1,0,1,1,5,0,0,3,7.697689718300848,0.0,3.36061079407169,0,188928,24519.11111111111,0,1068380,143027.33333333334,15,183,0,0,0,0,0,1
ransomware,5,49568,34368,0,0,0,0,0,0,0,0,0,0,0,0,1,7.911024660094304,2.204724595510392,5.467850178437284,1024,59904,13926.4,808,59813,14249.4,1,1,0,0,0,0,1,0
ransomware,5,179554,33088,0,0,0,0,0,0,0,0,1,3,1,0,1,6.790133753189787,4.239751242908695,5.8317664248226,4096,734208,207667.2,3872,734132,207479.8,6,139,0,0,0,0,0,1
ransomware,7,1976800,33120,0,0,0,0,1,1,1,1,1,6,0,0,3,6.807130032104763,2.79024928313574,4.910311190126758,512,2139648,440612.5714285714,348,2139520,442314.8571428572,11,187,0,0,1,0,0,1
ransomware,5,238375,33088,0,0,1,1,1,1,1,0,1,9,0,0,1,6.568821393633884,3.688258682048505,5.257776110855055,512,470016,136908.8,480,469942,137685.6,11,189,0,0,0,0,0,1
ransomware,5,94575,0,0,0,0,0,0,0,0,0,1,5,0,0,1,7.193641199482148,3.973220446564717,5.605618548968346,4608,159744,45977.6,4354,159541,48200.2,10,230,0,0,0,0,0,0
ransomware,9,858026,33088,0,0,0,0,0,1,0,0,1,7,0,0,5,6.228694416374181,0.0,3.2638711948506907,0,1769472,268174.22222222225,260,1769240,359940.44444444444,6,164,0,0,0,0,0,1
ransomware,5,12199,33088,0,0,0,0,0,0,0,0,0,0,0,0,2,7.848161223951406,5.2778312416346775,6.324104383198564,1536,34304,11161.6,1518,34200,12691.8,9,111,0,0,0,0,0,1
ransomware,6,103535,33088,0,0,0,0,0,0,0,0,0,0,0,0,3,7.986333125605877,3.0389614741823974,5.988410238496947,1536,97792,25514.666666666668,1202,97606,25943.666666666668,3,25,0,0,0,0,0,1
ransomware,11,251344,0,0,0,1,1,0,1,0,0,0,3,0,0,5,7.827818566900217,0.0,4.021891948644434,0,245760,31790.545454545456,20,245292,33873.27272727273,10,142,2,0,0,0,0,0
ransomware,15,412640,33120,1,0,0,0,0,1,1,1,1,7,0,0,11,7.996798282945362,0.8556848540171443,5.554653339155675,512,850944,174455.46666666667,48,850856,211566.46666666667,1,47,0,0,1,0,0,1
ransomware,3,72190,34112,0,0,0,0,0,0,0,0,1,1,0,0,0,6.627587219283633,0.0815394123432416,3.4669698972882084,512,64512,22186.666666666668,12,64004,21748.666666666668,1,1,0,0,0,0,1,1
ransomware,3,804194,34144,0,0,0,0,0,1,0,0,1,3,0,0,0,4.6660040014118,0.0980041756627077,2.362836015548045,512,796160,411477.3333333333,12,796008,411132.0,1,1,0,0,1,0,1,1
ransomware,7,5200,352,0,0,0,0,0,1,0,0,1,2,0,0,3,6.431167663184195,1.935607645708877,3.970583202923173,512,46080,13165.714285714286,248,45744,13576.57142857143,1,70,0,0,1,0,0,1
ransomware,11,251344,0,0,0,1,1,0,1,0,0,0,3,0,0,5,7.82712030506812,0.0,4.02273513546353,0,245760,31790.545454545456,20,245696,33914.0,10,142,2,0,0,0,0,0
ransomware,6,321548,33120,0,0,0,0,0,1,0,0,1,4,0,0,3,6.405266907464095,2.0495795165299677,4.952183921955637,512,387072,94720.0,500,387056,95372.33333333331,4,133,0,0,1,0,0,1
ransomware,4,5049,33024,0,0,0,0,0,1,0,1,1,6,0,0,1,6.210215441250545,4.063153015777853,5.404514542770384,1024,75776,25344.0,768,77808,25671.25,3,43,0,0,0,0,0,1
ransomware,5,198871,33088,0,0,0,0,0,1,0,0,1,6,0,0,1,6.668873808210252,3.758361686494621,5.397829027165061,512,462336,123494.4,488,462070,124251.6,8,159,0,0,0,0,0,1
ransomware,15,5312,0,0,0,0,0,1,1,1,1,0,4,0,0,10,6.0559373514985815,0.0,3.045348440749047,0,43520,7338.666666666667,32,43434,7134.4,3,51,0,0,0,0,0,0
ransomware,6,1522600,33120,0,0,0,0,0,1,0,0,1,3,0,0,3,6.435468801210212,3.336192864110541,5.151928334737158,512,1820672,379904.0,348,1820384,383277.3333333333,10,238,0,0,1,0,0,1
ransomware,4,39446,0,0,0,0,0,0,1,0,1,1,4,0,0,1,7.639272106125714,3.503615586181224,5.84442087035705,4096,2064384,566272.0,2456,3164316,1316735.5,7,91,0,0,0,0,0,0
ransomware,5,12199,33024,0,0,0,0,0,0,0,0,0,0,0,0,2,7.823623757254526,5.2778312416346775,6.312477747104071,1536,34304,11161.6,1518,34200,12675.8,9,111,0,0,0,0,0,1
ransomware,5,12907,34112,0,0,0,0,0,0,0,1,0,1,0,0,2,6.457821426487787,0.0,4.166858408277141,0,25600,7884.8,4938,152856,45375.0,7,157,0,0,0,0,1,1
ransomware,6,1327878,0,0,0,0,0,0,1,0,0,1,4,1,0,1,6.572377562120755,0.0,4.723405189324136,512,1550848,365994.6666666667,2,1550812,369931.0,18,504,0,0,0,0,0,0
ransomware,3,435426,34144,0,0,0,0,0,1,0,0,0,1,0,0,0,6.43401176834377,0.1019104256627077,3.9443117665741383,512,427520,190293.3333333333,12,427248,189874.66666666663,1,1,0,0,1,0,1,1
ransomware,11,337264,0,0,0,1,1,0,1,0,0,0,3,0,0,5,7.829359554285735,0.0,3.600003961426544,0,363520,45242.181818181816,109,363316,49328.36363636364,10,143,2,0,0,0,0,0
ransomware,5,13128,34112,0,0,0,0,0,0,0,1,1,3,1,0,2,6.434985703212657,0.0,4.1056881111970736,0,26112,10547.2,4992,152888,48058.2,7,159,0,0,0,0,1,1
ransomware,16,5312,0,0,0,0,0,0,1,0,1,0,2,0,0,10,6.016206892190761,0.0,3.317473979297143,0,45056,9600.0,32,44618,9391.25,7,114,0,0,0,0,0,0
ransomware,5,898966,33088,1,0,0,0,0,1,0,1,1,7,0,0,1,7.069451913852574,4.794046892657293,5.715042661088173,512,976896,264089.6,436,2148420,688518.0,5,142,0,0,0,0,0,1
ransomware,3,43106,34112,0,0,0,0,0,1,1,0,0,2,0,0,0,6.719047317339788,0.0815394123432416,3.864513915528783,512,35328,13482.666666666666,12,34928,13033.333333333334,1,1,0,0,0,0,1,1
ransomware,5,94628,32832,0,0,0,0,0,0,0,1,1,4,1,0,1,6.620701442519028,2.457383922838561,4.699590179623415,2048,99328,25395.2,2016,99176,26347.2,7,144,0,0,0,0,0,0
ransomware,6,123449,33088,0,0,0,1,0,1,0,1,1,6,1,0,2,7.131481688806068,2.118169508105113,5.267576878695283,512,198656,54442.66666666666,232,198159,77606.0,2,150,0,0,0,0,0,1
ransomware,5,15232,33088,0,0,0,0,0,1,0,1,1,3,1,0,1,6.37949443840938,0.7536341326714706,4.775903095281643,512,89088,22425.6,900,88672,22323.0,7,91,0,0,0,0,0,1
ransomware,6,16820,96,0,0,0,0,1,1,1,0,1,4,0,0,3,6.265165597744221,0.0,3.005162929726364,0,16896,7936.0,136,18428,8089.166666666667,7,86,3,0,1,0,0,0
ransomware,3,43472,34048,0,0,0,0,0,0,0,0,0,0,0,0,1,7.981374042366635,5.965306229244432,7.243906961665452,10240,43008,31232.0,9782,43733,31162.666666666668,1,9,0,0,0,0,1,1
ransomware,9,5328,352,0,0,1,0,1,1,1,0,1,8,0,0,4,7.949967308565934,0.0,3.875022116383375,0,303616,47843.55555555556,104,303496,51380.88888888889,4,135,0,0,1,0,0,1
ransomware,5,412554,33088,1,0,0,0,1,1,1,0,1,7,0,0,1,6.636078007330046,4.7043302648683625,5.668404547069448,512,676864,179814.4,480,676502,180644.8,7,161,0,0,0,0,0,1
ransomware,3,193022,34112,0,0,0,1,0,1,0,0,1,3,0,0,0,5.539440475480177,0.0815394123432416,2.6176980520525137,512,185344,62293.333333333336,12,184836,61926.66666666666,1,1,0,0,0,0,1,1
ransomware,4,5040,320,0,0,0,0,0,0,0,0,0,0,0,0,1,6.621914048627804,0.188056906087329,4.600688693555961,512,1506816,414592.0,160,1506541,414321.25,1,7,4,0,0,0,0,1
ransomware,7,5216,320,0,0,0,0,0,1,0,0,1,6,0,0,4,5.915011550951953,0.0611628522411544,3.867590289213491,512,388608,111981.71428571428,260,394052,112423.42857142857,1,94,3,0,0,0,0,1
ransomware,3,43472,34048,0,0,0,0,0,0,0,1,0,1,0,0,1,7.983328859083281,5.965306229244432,7.244558567237668,10240,43008,31232.0,9782,43733,31162.666666666668,1,9,0,0,0,0,1,1
ransomware,6,13924,96,0,0,0,1,1,1,1,0,0,4,0,0,3,6.165380223082903,0.0,3.0062020992602627,0,22016,7680.0,64,23504,7743.666666666667,5,78,3,0,1,0,0,0
ransomware,7,5216,320,1,0,0,0,0,1,0,0,1,7,0,0,4,5.914271935704998,0.0611628522411544,3.869625010536653,512,389120,112054.85714285714,260,394868,112558.28571428572,1,94,3,0,0,0,0,1
ransomware,6,15784,33120,0,0,0,0,0,0,0,0,1,3,0,0,2,5.666609887783279,0.5463625527022719,3.1928884989723056,512,14336,3754.6666666666665,48,14332,5438.333333333333,9,56,0,0,1,0,0,1
ransomware,7,577624,33120,1,0,0,0,1,1,1,0,1,5,0,0,3,6.455672443789394,3.276079319742529,5.127704508292346,512,831488,153380.57142857142,348,831406,154329.7142857143,9,154,0,0,1,0,0,1
ransomware,3,43472,34048,0,0,0,0,0,0,0,0,0,0,0,0,1,7.982265617442386,5.965306229244432,7.244204153357369,10240,43008,31232.0,9782,43733,31162.666666666668,1,9,0,0,0,0,1,1
ransomware,3,6608254,34112,0,0,1,1,0,1,0,0,0,4,0,0,0,3.9522061385583127,0.1019104256627077,2.610464997343564,512,6600192,2200746.6666666665,12,6600068,2200450.6666666665,1,1,0,0,0,0,1,1
